SERIAL_CODE,MACHINE_ID,OPERATER,DAY_TIME,STATUS
257777,TPP2,OPE02,2/26/2020 14:15:22,2
294480,TPP3,OPE03,2/26/2020 14:15:21,2
294479,TPP3,OPE03,2/26/2020 14:14:47,3
324684,TPP4,OPE04,2/26/2020 14:13:27,3
373188,TPP1,OPE01,2/26/2020 14:13:07,1
373187,TPP1,OPE01,2/26/2020 14:12:55,3
257776,TPP2,OPE02,2/26/2020 14:12:55,3
373186,TPP1,OPE01,2/26/2020 14:12:50,5
373185,TPP1,OPE01,2/26/2020 14:12:45,2
324683,TPP4,OPE04,2/26/2020 14:12:08,1
324682,TPP4,OPE04,2/26/2020 14:12:00,3
257775,TPP2,OPE02,2/26/2020 14:12:00,1
324681,TPP4,OPE04,2/26/2020 14:11:42,5
324680,TPP4,OPE04,2/26/2020 14:11:37,2
294478,TPP3,OPE03,2/26/2020 14:11:00,1
294477,TPP3,OPE03,2/26/2020 14:10:48,3
257774,TPP2,OPE02,2/26/2020 14:10:40,3
294476,TPP3,OPE03,2/26/2020 14:10:38,5
294475,TPP3,OPE03,2/26/2020 14:10:33,2
257773,TPP2,OPE02,2/26/2020 14:10:28,5
324679,TPP4,OPE04,2/26/2020 14:10:27,3
257772,TPP2,OPE02,2/26/2020 14:10:23,2
257771,TPP2,OPE02,2/26/2020 14:10:14,3
294474,TPP3,OPE03,2/26/2020 14:10:00,3
257770,TPP2,OPE02,2/26/2020 14:09:19,1
257769,TPP2,OPE02,2/26/2020 14:09:10,3
324678,TPP4,OPE04,2/26/2020 14:09:08,1
257768,TPP2,OPE02,2/26/2020 14:09:06,5
257767,TPP2,OPE02,2/26/2020 14:09:01,2
324677,TPP4,OPE04,2/26/2020 14:08:57,3
324676,TPP4,OPE04,2/26/2020 14:08:38,5
324675,TPP4,OPE04,2/26/2020 14:08:33,2
257766,TPP2,OPE02,2/26/2020 14:08:28,3
294473,TPP3,OPE03,2/26/2020 14:08:19,1
373184,TPP1,OPE01,2/26/2020 14:08:09,3
324674,TPP4,OPE04,2/26/2020 14:07:46,3
294472,TPP3,OPE03,2/26/2020 14:07:40,3
257765,TPP2,OPE02,2/26/2020 14:07:33,1
257764,TPP2,OPE02,2/26/2020 14:07:23,3
257763,TPP2,OPE02,2/26/2020 14:07:16,5
257762,TPP2,OPE02,2/26/2020 14:07:11,2
257761,TPP2,OPE02,2/26/2020 14:07:07,3
324673,TPP4,OPE04,2/26/2020 14:06:27,1
324672,TPP4,OPE04,2/26/2020 14:06:18,3
257760,TPP2,OPE02,2/26/2020 14:06:12,1
324671,TPP4,OPE04,2/26/2020 14:06:03,5
257759,TPP2,OPE02,2/26/2020 14:06:01,3
324670,TPP4,OPE04,2/26/2020 14:05:58,2
257758,TPP2,OPE02,2/26/2020 14:05:54,5
257757,TPP2,OPE02,2/26/2020 14:05:49,2
294471,TPP3,OPE03,2/26/2020 14:05:34,1
324669,TPP4,OPE04,2/26/2020 14:05:26,3
294470,TPP3,OPE03,2/26/2020 14:05:19,3
294469,TPP3,OPE03,2/26/2020 14:05:08,5
294468,TPP3,OPE03,2/26/2020 14:05:03,2
294467,TPP3,OPE03,2/26/2020 14:04:53,3
373183,TPP1,OPE01,2/26/2020 14:04:49,1
257756,TPP2,OPE02,2/26/2020 14:04:46,3
373182,TPP1,OPE01,2/26/2020 14:04:40,3
373181,TPP1,OPE01,2/26/2020 14:04:34,5
373180,TPP1,OPE01,2/26/2020 14:04:29,2
373179,TPP1,OPE01,2/26/2020 14:04:26,3
324668,TPP4,OPE04,2/26/2020 14:04:07,1
324667,TPP4,OPE04,2/26/2020 14:03:57,3
257755,TPP2,OPE02,2/26/2020 14:03:52,1
324666,TPP4,OPE04,2/26/2020 14:03:44,5
257754,TPP2,OPE02,2/26/2020 14:03:41,3
324665,TPP4,OPE04,2/26/2020 14:03:39,2
257753,TPP2,OPE02,2/26/2020 14:03:34,5
324664,TPP4,OPE04,2/26/2020 14:03:30,3
257752,TPP2,OPE02,2/26/2020 14:03:29,2
257751,TPP2,OPE02,2/26/2020 14:03:21,3
257750,TPP2,OPE02,2/26/2020 14:02:26,1
257749,TPP2,OPE02,2/26/2020 14:02:15,3
324663,TPP4,OPE04,2/26/2020 14:02:10,1
257748,TPP2,OPE02,2/26/2020 14:02:05,5
257747,TPP2,OPE02,2/26/2020 14:02:00,2
324662,TPP4,OPE04,2/26/2020 14:01:59,3
324661,TPP4,OPE04,2/26/2020 14:01:37,5
324660,TPP4,OPE04,2/26/2020 14:01:32,2
373178,TPP1,OPE01,2/26/2020 14:01:06,1
294466,TPP3,OPE03,2/26/2020 14:01:06,1
373177,TPP1,OPE01,2/26/2020 14:00:58,3
294465,TPP3,OPE03,2/26/2020 14:00:57,3
373176,TPP1,OPE01,2/26/2020 14:00:54,5
373175,TPP1,OPE01,2/26/2020 14:00:49,2
294464,TPP3,OPE03,2/26/2020 14:00:48,5
257746,TPP2,OPE02,2/26/2020 14:00:46,3
294463,TPP3,OPE03,2/26/2020 14:00:43,2
373174,TPP1,OPE01,2/26/2020 14:00:35,3
294462,TPP3,OPE03,2/26/2020 14:00:19,3
324659,TPP4,OPE04,2/26/2020 14:00:18,3
324658,TPP4,OPE04,2/26/2020 14:00:17,2
257745,TPP2,OPE02,2/26/2020 13:59:51,1
257744,TPP2,OPE02,2/26/2020 13:59:42,3
257743,TPP2,OPE02,2/26/2020 13:59:34,5
257742,TPP2,OPE02,2/26/2020 13:59:29,2
257741,TPP2,OPE02,2/26/2020 13:59:25,3
324657,TPP4,OPE04,2/26/2020 13:58:53,4
324656,TPP4,OPE04,2/26/2020 13:58:49,1
324655,TPP4,OPE04,2/26/2020 13:58:40,5
324654,TPP4,OPE04,2/26/2020 13:58:36,2
324653,TPP4,OPE04,2/26/2020 13:58:34,3
257740,TPP2,OPE02,2/26/2020 13:58:30,1
257739,TPP2,OPE02,2/26/2020 13:58:20,3
257738,TPP2,OPE02,2/26/2020 13:58:12,5
257737,TPP2,OPE02,2/26/2020 13:58:07,2
257736,TPP2,OPE02,2/26/2020 13:57:32,3
324652,TPP4,OPE04,2/26/2020 13:57:15,1
373173,TPP1,OPE01,2/26/2020 13:57:15,1
373172,TPP1,OPE01,2/26/2020 13:57:07,3
324651,TPP4,OPE04,2/26/2020 13:57:06,3
373171,TPP1,OPE01,2/26/2020 13:57:01,5
373170,TPP1,OPE01,2/26/2020 13:56:56,2
324650,TPP4,OPE04,2/26/2020 13:56:53,5
324649,TPP4,OPE04,2/26/2020 13:56:48,2
324648,TPP4,OPE04,2/26/2020 13:56:43,3
257735,TPP2,OPE02,2/26/2020 13:56:37,1
294461,TPP3,OPE03,2/26/2020 13:56:32,1
257734,TPP2,OPE02,2/26/2020 13:56:29,3
257733,TPP2,OPE02,2/26/2020 13:56:23,5
257732,TPP2,OPE02,2/26/2020 13:56:19,2
294460,TPP3,OPE03,2/26/2020 13:56:18,3
257731,TPP2,OPE02,2/26/2020 13:56:14,3
294459,TPP3,OPE03,2/26/2020 13:56:06,5
294458,TPP3,OPE03,2/26/2020 13:56:01,2
294457,TPP3,OPE03,2/26/2020 13:55:50,3
373169,TPP1,OPE01,2/26/2020 13:55:50,3
324647,TPP4,OPE04,2/26/2020 13:55:24,1
257730,TPP2,OPE02,2/26/2020 13:55:19,1
324646,TPP4,OPE04,2/26/2020 13:55:14,3
257729,TPP2,OPE02,2/26/2020 13:55:09,3
257728,TPP2,OPE02,2/26/2020 13:55:03,5
257727,TPP2,OPE02,2/26/2020 13:54:58,2
324645,TPP4,OPE04,2/26/2020 13:54:55,5
257726,TPP2,OPE02,2/26/2020 13:54:53,3
324644,TPP4,OPE04,2/26/2020 13:54:50,2
324643,TPP4,OPE04,2/26/2020 13:54:34,3
257725,TPP2,OPE02,2/26/2020 13:53:58,1
257724,TPP2,OPE02,2/26/2020 13:53:45,3
257723,TPP2,OPE02,2/26/2020 13:53:35,5
257722,TPP2,OPE02,2/26/2020 13:53:30,2
324642,TPP4,OPE04,2/26/2020 13:53:15,1
324641,TPP4,OPE04,2/26/2020 13:52:57,3
324640,TPP4,OPE04,2/26/2020 13:52:36,5
324639,TPP4,OPE04,2/26/2020 13:52:31,2
373168,TPP1,OPE01,2/26/2020 13:52:30,1
294456,TPP3,OPE03,2/26/2020 13:52:03,1
257721,TPP2,OPE02,2/26/2020 13:51:57,3
373167,TPP1,OPE01,2/26/2020 13:51:55,3
294455,TPP3,OPE03,2/26/2020 13:51:49,3
373166,TPP1,OPE01,2/26/2020 13:51:47,5
373165,TPP1,OPE01,2/26/2020 13:51:42,2
373164,TPP1,OPE01,2/26/2020 13:51:39,3
294454,TPP3,OPE03,2/26/2020 13:51:35,5
294453,TPP3,OPE03,2/26/2020 13:51:30,2
324638,TPP4,OPE04,2/26/2020 13:51:09,3
294452,TPP3,OPE03,2/26/2020 13:51:06,3
257720,TPP2,OPE02,2/26/2020 13:51:02,1
257719,TPP2,OPE02,2/26/2020 13:50:52,3
257718,TPP2,OPE02,2/26/2020 13:50:46,5
257717,TPP2,OPE02,2/26/2020 13:50:41,2
257716,TPP2,OPE02,2/26/2020 13:50:35,3
324637,TPP4,OPE04,2/26/2020 13:49:49,1
257715,TPP2,OPE02,2/26/2020 13:49:40,1
324636,TPP4,OPE04,2/26/2020 13:49:37,3
257714,TPP2,OPE02,2/26/2020 13:49:30,3
324635,TPP4,OPE04,2/26/2020 13:49:27,5
324634,TPP4,OPE04,2/26/2020 13:49:22,2
257713,TPP2,OPE02,2/26/2020 13:49:21,5
257712,TPP2,OPE02,2/26/2020 13:49:16,2
373163,TPP1,OPE01,2/26/2020 13:48:20,1
257711,TPP2,OPE02,2/26/2020 13:48:13,3
373162,TPP1,OPE01,2/26/2020 13:48:11,3
373161,TPP1,OPE01,2/26/2020 13:48:02,5
324633,TPP4,OPE04,2/26/2020 13:48:02,3
373160,TPP1,OPE01,2/26/2020 13:47:57,2
373159,TPP1,OPE01,2/26/2020 13:47:37,3
294451,TPP3,OPE03,2/26/2020 13:47:19,1
257710,TPP2,OPE02,2/26/2020 13:47:18,1
257709,TPP2,OPE02,2/26/2020 13:47:08,3
257708,TPP2,OPE02,2/26/2020 13:46:58,5
257707,TPP2,OPE02,2/26/2020 13:46:53,2
257706,TPP2,OPE02,2/26/2020 13:46:49,3
324632,TPP4,OPE04,2/26/2020 13:46:43,1
324631,TPP4,OPE04,2/26/2020 13:46:34,3
324630,TPP4,OPE04,2/26/2020 13:46:15,5
324629,TPP4,OPE04,2/26/2020 13:46:10,2
257705,TPP2,OPE02,2/26/2020 13:45:54,1
257704,TPP2,OPE02,2/26/2020 13:45:44,3
257703,TPP2,OPE02,2/26/2020 13:45:33,5
257702,TPP2,OPE02,2/26/2020 13:45:28,2
294450,TPP3,OPE03,2/26/2020 13:45:19,3
294449,TPP3,OPE03,2/26/2020 13:45:07,5
294448,TPP3,OPE03,2/26/2020 13:45:02,2
257701,TPP2,OPE02,2/26/2020 13:44:36,3
373158,TPP1,OPE01,2/26/2020 13:44:18,1
373157,TPP1,OPE01,2/26/2020 13:44:10,3
373156,TPP1,OPE01,2/26/2020 13:44:05,5
373155,TPP1,OPE01,2/26/2020 13:44:00,2
257700,TPP2,OPE02,2/26/2020 13:43:42,1
257699,TPP2,OPE02,2/26/2020 13:43:32,3
257698,TPP2,OPE02,2/26/2020 13:43:25,5
257697,TPP2,OPE02,2/26/2020 13:43:20,2
257696,TPP2,OPE02,2/26/2020 13:43:16,3
324628,TPP4,OPE04,2/26/2020 13:43:09,3
373154,TPP1,OPE01,2/26/2020 13:43:02,3
257695,TPP2,OPE02,2/26/2020 13:42:21,1
257694,TPP2,OPE02,2/26/2020 13:42:10,3
257693,TPP2,OPE02,2/26/2020 13:42:02,5
257692,TPP2,OPE02,2/26/2020 13:41:57,2
257691,TPP2,OPE02,2/26/2020 13:41:55,3
324627,TPP4,OPE04,2/26/2020 13:41:50,1
324626,TPP4,OPE04,2/26/2020 13:41:41,3
324625,TPP4,OPE04,2/26/2020 13:41:33,5
294447,TPP3,OPE03,2/26/2020 13:41:32,3
324624,TPP4,OPE04,2/26/2020 13:41:28,2
324623,TPP4,OPE04,2/26/2020 13:41:04,3
257690,TPP2,OPE02,2/26/2020 13:41:00,1
257689,TPP2,OPE02,2/26/2020 13:40:47,3
257688,TPP2,OPE02,2/26/2020 13:40:40,5
257687,TPP2,OPE02,2/26/2020 13:40:35,2
324622,TPP4,OPE04,2/26/2020 13:39:45,1
373153,TPP1,OPE01,2/26/2020 13:39:43,1
373152,TPP1,OPE01,2/26/2020 13:39:36,3
373151,TPP1,OPE01,2/26/2020 13:39:31,5
324621,TPP4,OPE04,2/26/2020 13:39:31,3
373150,TPP1,OPE01,2/26/2020 13:39:26,2
324620,TPP4,OPE04,2/26/2020 13:39:25,5
324619,TPP4,OPE04,2/26/2020 13:39:20,2
324618,TPP4,OPE04,2/26/2020 13:39:16,3
324617,TPP4,OPE04,2/26/2020 13:37:56,1
294446,TPP3,OPE03,2/26/2020 13:37:44,1
294445,TPP3,OPE03,2/26/2020 13:37:18,3
294444,TPP3,OPE03,2/26/2020 13:37:14,2
257686,TPP2,OPE02,2/26/2020 13:36:21,3
257685,TPP2,OPE02,2/26/2020 13:35:26,1
257684,TPP2,OPE02,2/26/2020 13:35:16,3
257683,TPP2,OPE02,2/26/2020 13:35:03,5
257682,TPP2,OPE02,2/26/2020 13:34:58,2
373149,TPP1,OPE01,2/26/2020 13:32:06,3
257681,TPP2,OPE02,2/26/2020 13:29:13,3
373148,TPP1,OPE01,2/26/2020 13:28:47,1
373147,TPP1,OPE01,2/26/2020 13:28:40,3
373146,TPP1,OPE01,2/26/2020 13:28:34,5
373145,TPP1,OPE01,2/26/2020 13:28:29,2
257680,TPP2,OPE02,2/26/2020 13:28:18,1
257679,TPP2,OPE02,2/26/2020 13:28:06,3
257678,TPP2,OPE02,2/26/2020 13:28:04,5
257677,TPP2,OPE02,2/26/2020 13:27:59,2
257676,TPP2,OPE02,2/26/2020 13:27:24,3
257675,TPP2,OPE02,2/26/2020 13:27:23,2
257674,TPP2,OPE02,2/26/2020 13:27:05,1
257673,TPP2,OPE02,2/26/2020 13:27:04,2
257672,TPP2,OPE02,2/26/2020 13:27:00,3
257671,TPP2,OPE02,2/26/2020 13:26:56,4
257670,TPP2,OPE02,2/26/2020 13:26:51,1
373144,TPP1,OPE01,2/26/2020 13:25:54,3
373143,TPP1,OPE01,2/26/2020 13:25:53,2
373141,TPP1,OPE01,2/26/2020 13:25:34,1
373142,TPP1,OPE01,2/26/2020 13:25:34,1
373140,TPP1,OPE01,2/26/2020 13:25:31,3
373139,TPP1,OPE01,2/26/2020 13:25:26,1
294443,TPP3,OPE03,2/26/2020 13:23:30,3
294442,TPP3,OPE03,2/26/2020 13:23:23,2
294441,TPP3,OPE03,2/26/2020 13:23:04,1
294440,TPP3,OPE03,2/26/2020 13:23:01,2
294439,TPP3,OPE03,2/26/2020 13:22:58,3
294438,TPP3,OPE03,2/26/2020 13:22:56,4
294437,TPP3,OPE03,2/26/2020 13:22:51,1
324616,TPP4,OPE04,2/26/2020 13:21:53,3
324615,TPP4,OPE04,2/26/2020 13:21:50,2
324614,TPP4,OPE04,2/26/2020 13:21:32,1
324613,TPP4,OPE04,2/26/2020 13:21:31,2
324612,TPP4,OPE04,2/26/2020 13:21:28,3
324611,TPP4,OPE04,2/26/2020 13:21:27,4
324610,TPP4,OPE04,2/26/2020 13:21:22,1
324609,TPP4,OPE04,2/26/2020 12:13:36,6
294436,TPP3,OPE03,2/26/2020 12:13:07,6
373138,TPP1,OPE01,2/26/2020 12:13:07,6
257669,TPP2,OPE02,2/26/2020 12:12:39,6
133336,TPP5,OPE05,2/26/2020 12:12:09,6
257668,TPP2,OPE02,2/26/2020 12:11:30,5
257667,TPP2,OPE02,2/26/2020 12:11:25,2
257666,TPP2,OPE02,2/26/2020 12:10:49,4
257665,TPP2,OPE02,2/26/2020 12:10:44,1
257664,TPP2,OPE02,2/26/2020 12:10:39,5
257663,TPP2,OPE02,2/26/2020 12:10:34,2
257662,TPP2,OPE02,2/26/2020 12:10:31,1
294435,TPP3,OPE03,2/26/2020 12:09:37,3
294434,TPP3,OPE03,2/26/2020 12:07:59,4
294433,TPP3,OPE03,2/26/2020 12:07:54,1
294432,TPP3,OPE03,2/26/2020 12:07:50,5
294431,TPP3,OPE03,2/26/2020 12:07:45,2
294430,TPP3,OPE03,2/26/2020 12:07:42,1
373137,TPP1,OPE01,2/26/2020 12:05:32,3
257661,TPP2,OPE02,2/26/2020 12:03:08,5
257660,TPP2,OPE02,2/26/2020 12:03:03,2
294429,TPP3,OPE03,2/26/2020 12:02:40,5
257659,TPP2,OPE02,2/26/2020 12:02:38,3
294428,TPP3,OPE03,2/26/2020 12:02:35,2
373136,TPP1,OPE01,2/26/2020 12:02:13,1
373135,TPP1,OPE01,2/26/2020 12:02:04,3
373134,TPP1,OPE01,2/26/2020 12:01:59,5
373133,TPP1,OPE01,2/26/2020 12:01:54,2
257658,TPP2,OPE02,2/26/2020 12:01:27,1
133335,TPP5,OPE05,2/26/2020 12:01:27,4
257657,TPP2,OPE02,2/26/2020 12:01:05,3
257656,TPP2,OPE02,2/26/2020 12:01:02,2
257655,TPP2,OPE02,2/26/2020 11:59:16,3
257654,TPP2,OPE02,2/26/2020 11:59:15,2
257653,TPP2,OPE02,2/26/2020 11:59:14,1
257652,TPP2,OPE02,2/26/2020 11:58:53,5
257651,TPP2,OPE02,2/26/2020 11:58:48,2
257650,TPP2,OPE02,2/26/2020 11:58:47,1
294427,TPP3,OPE03,2/26/2020 11:58:43,4
294426,TPP3,OPE03,2/26/2020 11:58:38,1
257649,TPP2,OPE02,2/26/2020 11:58:36,5
257648,TPP2,OPE02,2/26/2020 11:58:31,2
257647,TPP2,OPE02,2/26/2020 11:58:29,1
257646,TPP2,OPE02,2/26/2020 11:58:06,5
257645,TPP2,OPE02,2/26/2020 11:58:01,2
257644,TPP2,OPE02,2/26/2020 11:57:59,1
133334,TPP5,OPE05,2/26/2020 11:57:51,1
257643,TPP2,OPE02,2/26/2020 11:56:49,5
257642,TPP2,OPE02,2/26/2020 11:56:44,2
257641,TPP2,OPE02,2/26/2020 11:56:41,1
257640,TPP2,OPE02,2/26/2020 11:55:57,5
257639,TPP2,OPE02,2/26/2020 11:55:52,2
324607,TPP4,OPE04,2/26/2020 11:54:24,3
324608,TPP4,OPE04,2/26/2020 11:54:24,3
324606,TPP4,OPE04,2/26/2020 11:54:22,3
324605,TPP4,OPE04,2/26/2020 11:54:12,5
324604,TPP4,OPE04,2/26/2020 11:54:07,2
294425,TPP3,OPE03,2/26/2020 11:53:41,5
294424,TPP3,OPE03,2/26/2020 11:53:36,2
324603,TPP4,OPE04,2/26/2020 11:53:28,3
294423,TPP3,OPE03,2/26/2020 11:52:33,3
257638,TPP2,OPE02,2/26/2020 11:52:21,4
257637,TPP2,OPE02,2/26/2020 11:52:16,1
324602,TPP4,OPE04,2/26/2020 11:52:09,1
324601,TPP4,OPE04,2/26/2020 11:52:01,3
257636,TPP2,OPE02,2/26/2020 11:51:53,5
324600,TPP4,OPE04,2/26/2020 11:51:51,5
257635,TPP2,OPE02,2/26/2020 11:51:48,2
324599,TPP4,OPE04,2/26/2020 11:51:46,2
257634,TPP2,OPE02,2/26/2020 11:51:45,1
257633,TPP2,OPE02,2/26/2020 11:51:37,5
257632,TPP2,OPE02,2/26/2020 11:51:32,2
294422,TPP3,OPE03,2/26/2020 11:51:02,1
294421,TPP3,OPE03,2/26/2020 11:50:43,3
257631,TPP2,OPE02,2/26/2020 11:49:48,3
257630,TPP2,OPE02,2/26/2020 11:49:46,2
294420,TPP3,OPE03,2/26/2020 11:47:13,5
294419,TPP3,OPE03,2/26/2020 11:47:08,2
294418,TPP3,OPE03,2/26/2020 11:47:07,1
294417,TPP3,OPE03,2/26/2020 11:47:05,2
294416,TPP3,OPE03,2/26/2020 11:47:03,1
294415,TPP3,OPE03,2/26/2020 11:47:00,2
294414,TPP3,OPE03,2/26/2020 11:46:59,1
294413,TPP3,OPE03,2/26/2020 11:46:46,5
294412,TPP3,OPE03,2/26/2020 11:46:41,2
294411,TPP3,OPE03,2/26/2020 11:46:36,1
294410,TPP3,OPE03,2/26/2020 11:46:33,5
294409,TPP3,OPE03,2/26/2020 11:46:28,2
294408,TPP3,OPE03,2/26/2020 11:46:27,1
294407,TPP3,OPE03,2/26/2020 11:41:59,5
294406,TPP3,OPE03,2/26/2020 11:41:54,2
294405,TPP3,OPE03,2/26/2020 11:41:51,1
294404,TPP3,OPE03,2/26/2020 11:41:50,5
133333,TPP5,OPE05,2/26/2020 11:41:47,4
294403,TPP3,OPE03,2/26/2020 11:41:45,2
294402,TPP3,OPE03,2/26/2020 11:41:41,1
373132,TPP1,OPE01,2/26/2020 11:40:49,3
294401,TPP3,OPE03,2/26/2020 11:39:42,5
294400,TPP3,OPE03,2/26/2020 11:39:37,2
294399,TPP3,OPE03,2/26/2020 11:39:35,1
324598,TPP4,OPE04,2/26/2020 11:39:31,3
294398,TPP3,OPE03,2/26/2020 11:39:29,5
294397,TPP3,OPE03,2/26/2020 11:39:24,2
294396,TPP3,OPE03,2/26/2020 11:39:21,1
324597,TPP4,OPE04,2/26/2020 11:38:12,1
324596,TPP4,OPE04,2/26/2020 11:38:05,3
324595,TPP4,OPE04,2/26/2020 11:37:57,5
133332,TPP5,OPE05,2/26/2020 11:37:53,1
324594,TPP4,OPE04,2/26/2020 11:37:52,2
133331,TPP5,OPE05,2/26/2020 11:37:51,3
133330,TPP5,OPE05,2/26/2020 11:37:47,2
373131,TPP1,OPE01,2/26/2020 11:37:30,1
373130,TPP1,OPE01,2/26/2020 11:37:22,3
373129,TPP1,OPE01,2/26/2020 11:37:18,5
373128,TPP1,OPE01,2/26/2020 11:37:13,2
373127,TPP1,OPE01,2/26/2020 11:36:05,3
294395,TPP3,OPE03,2/26/2020 11:35:38,5
294394,TPP3,OPE03,2/26/2020 11:35:33,2
257629,TPP2,OPE02,2/26/2020 11:35:31,3
133329,TPP5,OPE05,2/26/2020 11:35:20,3
257628,TPP2,OPE02,2/26/2020 11:34:17,1
257627,TPP2,OPE02,2/26/2020 11:34:06,3
257626,TPP2,OPE02,2/26/2020 11:33:46,5
257625,TPP2,OPE02,2/26/2020 11:33:41,2
133328,TPP5,OPE05,2/26/2020 11:33:28,5
133327,TPP5,OPE05,2/26/2020 11:33:23,2
257624,TPP2,OPE02,2/26/2020 11:33:23,3
133326,TPP5,OPE05,2/26/2020 11:33:20,3
133325,TPP5,OPE05,2/26/2020 11:33:19,2
133324,TPP5,OPE05,2/26/2020 11:33:00,1
133323,TPP5,OPE05,2/26/2020 11:32:59,2
133322,TPP5,OPE05,2/26/2020 11:32:56,3
373126,TPP1,OPE01,2/26/2020 11:32:46,1
133321,TPP5,OPE05,2/26/2020 11:32:44,4
133320,TPP5,OPE05,2/26/2020 11:32:39,1
373125,TPP1,OPE01,2/26/2020 11:32:37,3
373124,TPP1,OPE01,2/26/2020 11:32:32,5
373123,TPP1,OPE01,2/26/2020 11:32:27,2
373122,TPP1,OPE01,2/26/2020 11:32:10,3
257623,TPP2,OPE02,2/26/2020 11:32:09,1
257622,TPP2,OPE02,2/26/2020 11:31:58,3
257621,TPP2,OPE02,2/26/2020 11:31:40,5
257620,TPP2,OPE02,2/26/2020 11:31:35,2
257619,TPP2,OPE02,2/26/2020 11:31:30,3
324593,TPP4,OPE04,2/26/2020 11:31:25,3
294393,TPP3,OPE03,2/26/2020 11:30:45,3
257618,TPP2,OPE02,2/26/2020 11:30:16,1
257617,TPP2,OPE02,2/26/2020 11:30:06,3
324592,TPP4,OPE04,2/26/2020 11:30:06,1
324591,TPP4,OPE04,2/26/2020 11:29:56,3
257616,TPP2,OPE02,2/26/2020 11:29:42,5
257615,TPP2,OPE02,2/26/2020 11:29:36,2
324590,TPP4,OPE04,2/26/2020 11:29:34,5
324589,TPP4,OPE04,2/26/2020 11:29:29,2
324588,TPP4,OPE04,2/26/2020 11:29:05,3
257614,TPP2,OPE02,2/26/2020 11:28:52,3
373121,TPP1,OPE01,2/26/2020 11:28:51,1
373120,TPP1,OPE01,2/26/2020 11:28:42,3
373119,TPP1,OPE01,2/26/2020 11:28:37,5
373118,TPP1,OPE01,2/26/2020 11:28:33,2
373117,TPP1,OPE01,2/26/2020 11:28:27,3
324587,TPP4,OPE04,2/26/2020 11:27:46,1
324586,TPP4,OPE04,2/26/2020 11:27:38,3
257613,TPP2,OPE02,2/26/2020 11:27:38,1
324585,TPP4,OPE04,2/26/2020 11:27:30,5
257612,TPP2,OPE02,2/26/2020 11:27:28,3
324584,TPP4,OPE04,2/26/2020 11:27:25,2
257611,TPP2,OPE02,2/26/2020 11:27:07,5
257610,TPP2,OPE02,2/26/2020 11:27:02,2
294392,TPP3,OPE03,2/26/2020 11:26:53,1
294391,TPP3,OPE03,2/26/2020 11:26:16,3
324583,TPP4,OPE04,2/26/2020 11:25:49,3
257609,TPP2,OPE02,2/26/2020 11:25:45,3
373116,TPP1,OPE01,2/26/2020 11:25:08,1
373115,TPP1,OPE01,2/26/2020 11:24:59,3
373114,TPP1,OPE01,2/26/2020 11:24:55,5
373113,TPP1,OPE01,2/26/2020 11:24:50,2
257608,TPP2,OPE02,2/26/2020 11:24:32,1
324582,TPP4,OPE04,2/26/2020 11:24:30,1
324581,TPP4,OPE04,2/26/2020 11:24:23,3
257607,TPP2,OPE02,2/26/2020 11:24:21,3
373112,TPP1,OPE01,2/26/2020 11:24:21,3
324580,TPP4,OPE04,2/26/2020 11:24:16,5
324579,TPP4,OPE04,2/26/2020 11:24:11,2
257606,TPP2,OPE02,2/26/2020 11:24:03,5
257605,TPP2,OPE02,2/26/2020 11:23:58,2
257604,TPP2,OPE02,2/26/2020 11:23:02,3
257603,TPP2,OPE02,2/26/2020 11:21:48,1
257602,TPP2,OPE02,2/26/2020 11:21:39,3
257601,TPP2,OPE02,2/26/2020 11:21:19,5
257600,TPP2,OPE02,2/26/2020 11:21:14,2
373111,TPP1,OPE01,2/26/2020 11:21:01,1
373110,TPP1,OPE01,2/26/2020 11:20:54,3
373109,TPP1,OPE01,2/26/2020 11:20:45,5
373108,TPP1,OPE01,2/26/2020 11:20:40,2
324578,TPP4,OPE04,2/26/2020 11:19:14,3
324577,TPP4,OPE04,2/26/2020 11:17:55,1
324576,TPP4,OPE04,2/26/2020 11:17:44,3
324575,TPP4,OPE04,2/26/2020 11:17:35,5
324574,TPP4,OPE04,2/26/2020 11:17:30,2
373107,TPP1,OPE01,2/26/2020 11:16:46,3
257599,TPP2,OPE02,2/26/2020 11:15:50,3
294390,TPP3,OPE03,2/26/2020 11:15:27,5
294389,TPP3,OPE03,2/26/2020 11:15:22,2
257598,TPP2,OPE02,2/26/2020 11:14:36,1
257597,TPP2,OPE02,2/26/2020 11:14:26,3
257596,TPP2,OPE02,2/26/2020 11:13:58,5
257595,TPP2,OPE02,2/26/2020 11:13:53,2
373106,TPP1,OPE01,2/26/2020 11:13:26,1
373105,TPP1,OPE01,2/26/2020 11:13:20,3
373104,TPP1,OPE01,2/26/2020 11:13:17,2
294388,TPP3,OPE03,2/26/2020 11:12:56,3
324573,TPP4,OPE04,2/26/2020 11:12:44,3
373103,TPP1,OPE01,2/26/2020 11:12:19,3
373102,TPP1,OPE01,2/26/2020 11:11:40,5
373101,TPP1,OPE01,2/26/2020 11:11:35,2
324572,TPP4,OPE04,2/26/2020 11:11:25,1
373100,TPP1,OPE01,2/26/2020 11:11:09,4
373099,TPP1,OPE01,2/26/2020 11:11:04,1
324571,TPP4,OPE04,2/26/2020 11:10:48,3
373098,TPP1,OPE01,2/26/2020 11:10:47,3
